t,x2
396,0.060690163838154
397,0.0606379699517031
398,0.0605859589406097
399,0.0605341298936042
400,0.0604824818994172
401,0.0604310140467792
402,0.0603797254542087
403,0.060328615418994
404,0.0602776831368114
405,0.0602269277770495
406,0.0601763485090969
407,0.060125944502342
408,0.0600757149261733
409,0.0600256589499795
410,0.0599757757431489
411,0.05992606447507
412,0.0598765243151315
413,0.0598271544327219
414,0.0597779539972295
415,0.059728922178043
416,0.0596800581741135
417,0.0596313612781006
418,0.0595828307416756
419,0.0595344658122461
420,0.0594862657372201
421,0.0594382297640052
422,0.0593903571400094
423,0.0593426471126403
424,0.0592950989293059
425,0.0592477118374139
426,0.0592004850843721
427,0.0591534179175883
428,0.0591065095844704
429,0.0590597593324261
430,0.059013166415685
431,0.0589667301296875
432,0.0589204497851411
433,0.0588743246927749
434,0.058828354163318
435,0.0587825375074994
436,0.0587368740360481
437,0.0586913630596932
438,0.0586460038891637
439,0.0586007958351887
440,0.0585557382084972
441,0.0585108303198183
442,0.058466071479881
443,0.0584214609991389
444,0.0583769981674148
445,0.058332682326238
446,0.0582885128486568
447,0.0582444891077192
448,0.0582006104764733
449,0.0581568763279673
450,0.0581132860352491
451,0.0580698389713669
452,0.0580265345093689
453,0.0579833720223031
454,0.0579403508832176
455,0.0578974704651604
456,0.0578547301411798
457,0.0578121292843239
458,0.0577696672676406
459,0.0577273434641781
460,0.0576851572469846
461,0.0576431079891081
462,0.0576011950635966
463,0.0575594178434984
464,0.0575177757259609
465,0.0574762681942213
466,0.0574348946915691
467,0.057393654656121
468,0.0573525475259938
469,0.0573115727393042
470,0.057270729734169
471,0.0572300179487049
472,0.0571894368210286
473,0.0571489857892569
474,0.0571086642915065
475,0.0570684717658941
476,0.0570284076505366
477,0.0569884713835505
478,0.0569486624030528
479,0.05690898014716
480,0.056869424053989
481,0.0568299935616565
482,0.0567906881082792
483,0.0567515071319738
484,0.0567124500742396
485,0.0566735164816802
486,0.0566347058884417
487,0.0565960177923251
488,0.0565574516911312
489,0.0565190070826607
490,0.0564806834647145
491,0.0564424803350933
492,0.0564043971915979
493,0.0563664335320292
494,0.056328588854188
495,0.056290862655875
496,0.056253254434891
497,0.0562157636890369
498,0.0561783899161135
499,0.0561411326139215
500,0.0561039912802618
501,0.0560669654129351
502,0.0560300545097423
503,0.0559932580684841
504,0.0559565755869614
505,0.055920006601334
506,0.0558835507225423
507,0.0558472075053878
508,0.0558109765020949
509,0.0557748572648878
510,0.0557388493459911
511,0.0557029522976289
512,0.0556671656720256
513,0.0556314890214056
514,0.0555959218979933
515,0.0555604638540129
516,0.0555251144416888
517,0.0554898732132454
518,0.0554547397209069
519,0.0554197135168978
520,0.0553847941534424
521,0.055349981182765
522,0.05531527415709
523,0.0552806726286417
524,0.0552461761496445
525,0.0552117842765555
526,0.0551774966282814
527,0.0551433128166241
528,0.055109232441132
529,0.0550752551013534
