"t","x1","x2"
700,0.02396628985834915,0.040265756552154294
701,0.023947715089783113,0.040235781498419415
702,0.02392918469590106,0.040205876144979634
703,0.023910698537769393,0.04017604027872287
704,0.023892256476454498,0.040146273686537046
705,0.023873858373022767,0.0401165761553101
706,0.0238555040885406,0.04008694747192994
707,0.023837193484074384,0.0400573874232845
708,0.023818926420690518,0.0400278957962617
709,0.02380070275945539,0.03999847237774948
710,0.0237825223614354,0.039969116954635744
711,0.023764385087696936,0.03993982931380843
712,0.02374629079930639,0.03991060924215545
713,0.02372823935733016,0.039881456526564746
714,0.02371023062283464,0.03985237095392423
715,0.023692264455504968,0.0398233523091214
716,0.023674340613111116,0.03979440022966593
717,0.023656458902189717,0.03976551442439521
718,0.023638619197499208,0.03973669470108547
719,0.02362082137379802,0.03970794086751297
720,0.0236030653058446,0.03967925273145396
721,0.023585350868397376,0.039650630100684675
722,0.02356767793621479,0.03962207278298137
723,0.023550046384055275,0.039593580586120294
724,0.023532456086677273,0.039565153317877695
725,0.023514906918839215,0.03953679078602981
726,0.023497398755299544,0.039508492798352904
727,0.023479931470816694,0.03948025916262322
728,0.023462504940149103,0.03945208968661699
729,0.0234451190380552,0.03942398417811047
730,0.023427773639293437,0.039395942444879914
